participant_id,exercise_type,user_weight_kg,user_height_cm,user_age,user_gender,duration_sec,total_reps,valid_reps,invalid_reps,valid_rep_ratio,avg_rom_deg,rep_velocity,peak_angular_velocity,rom_completeness_ratio,torso_inclination_angle,rep_cadence_variance,k_base_kcal,target_multiplier_m,target_kcal
ATHLETE_009,jumping_jack,57.4,169.6,68,male,45.7,17,12,5,0.706,101.1,22.3,269.6,0.843,27.4,0.772,5.504,1.1781,6.485
ATHLETE_010,pushup,95.3,175.5,30,male,165.6,50,29,21,0.58,94.8,18.12,182.5,0.862,80.1,0.611,29.21,0.9733,28.431
ATHLETE_010,squat,95.3,175.5,30,male,152.8,55,31,24,0.564,125.1,21.59,192.1,1.137,17.6,0.458,21.91,1.1283,24.72
ATHLETE_010,pushup,95.3,175.5,30,male,195.1,59,35,24,0.593,93.2,18.14,188.1,0.848,82.1,0.107,34.421,1.0067,34.653
ATHLETE_010,pushup,95.3,175.5,30,male,157.2,57,29,28,0.509,82.7,21.76,190.5,0.752,88.1,0.078,27.728,0.955,26.481
ATHLETE_010,squat,95.3,175.5,30,male,72.2,30,18,12,0.6,116.1,24.95,218.2,1.055,23.4,0.05,10.344,1.2249,12.67
ATHLETE_010,pushup,95.3,175.5,30,male,174.5,64,38,26,0.594,135.6,22.0,216.0,1.233,83.6,0.431,30.794,1.2198,37.562
ATHLETE_010,squat,95.3,175.5,30,male,57.6,16,8,8,0.5,106.8,16.68,137.2,0.971,26.1,0.25,8.25,0.8897,7.341
ATHLETE_010,jumping_jack,95.3,175.5,30,male,47.1,17,9,8,0.529,100.0,21.63,236.1,0.833,16.6,0.52,8.318,1.0802,8.985
ATHLETE_010,pushup,95.3,175.5,30,male,153.8,49,26,23,0.531,124.7,19.11,194.8,1.133,95.0,0.05,27.139,1.078,29.257
ATHLETE_010,pushup,95.3,175.5,30,male,66.4,23,14,9,0.609,80.8,20.79,174.8,0.735,81.5,0.05,11.71,0.9835,11.517
ATHLETE_010,pushup,95.3,175.5,30,male,71.6,23,11,12,0.478,106.0,19.28,220.6,0.964,84.1,0.331,12.627,1.1046,13.949
ATHLETE_010,jumping_jack,95.3,175.5,30,male,62.3,20,11,9,0.55,116.9,19.26,300.5,0.974,25.4,0.145,10.993,1.1591,12.741
ATHLETE_010,pushup,95.3,175.5,30,male,22.3,8,4,4,0.5,86.5,21.56,167.0,0.787,84.1,0.106,3.928,0.9231,3.626
ATHLETE_010,squat,95.3,175.5,30,male,238.2,85,53,32,0.624,103.3,21.41,236.4,0.939,16.2,0.096,34.141,1.1665,39.826
ATHLETE_010,jumping_jack,95.3,175.5,30,male,53.1,22,12,10,0.545,84.3,24.86,212.2,0.703,36.6,0.487,9.369,1.0468,9.807
ATHLETE_010,squat,95.3,175.5,30,male,59.0,19,10,9,0.526,122.8,19.33,207.8,1.116,26.7,0.679,8.455,1.1001,9.301
ATHLETE_010,squat,95.3,175.5,30,male,217.0,89,49,40,0.551,86.3,24.61,244.1,0.784,16.0,0.147,31.109,1.1374,35.383
ATHLETE_010,pushup,95.3,175.5,30,male,209.9,83,44,39,0.53,87.5,23.73,210.5,0.795,87.6,0.052,37.03,1.0708,39.651
ATHLETE_010,jumping_jack,95.3,175.5,30,male,115.4,35,18,17,0.514,130.4,18.19,215.5,1.087,30.1,0.376,20.367,1.1022,22.45
ATHLETE_010,squat,95.3,175.5,30,male,43.3,17,9,8,0.529,92.3,23.56,269.9,0.839,25.3,0.05,6.205,1.1562,7.174
ATHLETE_010,jumping_jack,95.3,175.5,30,male,196.2,58,33,25,0.569,95.5,17.74,208.4,0.796,21.2,0.47,34.617,1.009,34.929
ATHLETE_010,jumping_jack,95.3,175.5,30,male,164.9,58,30,28,0.517,118.6,21.1,168.3,0.989,22.7,0.598,29.096,0.9926,28.881
ATHLETE_010,squat,95.3,175.5,30,male,194.6,55,33,22,0.6,95.0,16.96,197.1,0.864,8.0,1.2,27.893,1.0171,28.369
ATHLETE_010,pushup,95.3,175.5,30,male,75.6,27,15,12,0.556,111.6,21.42,227.0,1.014,67.7,0.158,13.343,1.1564,15.429
ATHLETE_010,jumping_jack,95.3,175.5,30,male,31.4,11,5,6,0.455,106.1,21.02,248.2,0.884,21.1,0.071,5.538,1.1523,6.382
ATHLETE_010,pushup,95.3,175.5,30,male,146.8,57,34,23,0.596,90.1,23.29,188.7,0.82,83.9,0.322,25.903,1.0131,26.244
ATHLETE_010,jumping_jack,95.3,175.5,30,male,124.6,42,22,20,0.524,116.9,20.22,213.7,0.974,33.8,0.05,21.988,1.1124,24.459
ATHLETE_010,jumping_jack,95.3,175.5,30,male,132.7,51,26,25,0.51,132.6,23.06,258.9,1.105,25.9,0.986,23.413,1.2062,28.24
ATHLETE_010,pushup,95.3,175.5,30,male,116.4,47,29,18,0.617,130.8,24.23,199.3,1.189,95.0,0.114,20.536,1.2254,25.164
ATHLETE_010,jumping_jack,95.3,175.5,30,male,107.0,32,17,15,0.531,92.4,17.95,201.6,0.77,21.2,0.092,18.87,1.0149,19.152
ATHLETE_010,jumping_jack,95.3,175.5,30,male,180.9,75,40,35,0.533,118.1,24.87,236.1,0.984,9.8,0.489,31.92,1.2446,39.728
ATHLETE_010,squat,95.3,175.5,30,male,29.5,11,6,5,0.545,120.1,22.39,207.1,1.092,22.0,0.243,4.225,1.1336,4.789
ATHLETE_010,squat,95.3,175.5,30,male,205.7,72,41,31,0.569,115.6,21.0,150.0,1.051,18.2,0.111,29.49,0.9707,28.626
ATHLETE_010,jumping_jack,95.3,175.5,30,male,176.8,67,36,31,0.537,101.0,22.73,188.5,0.842,22.2,0.203,31.196,1.027,32.04
ATHLETE_010,pushup,95.3,175.5,30,male,108.0,42,22,20,0.524,131.7,23.32,249.3,1.197,79.2,0.976,19.062,1.2779,24.36
ATHLETE_010,jumping_jack,95.3,175.5,30,male,34.5,14,7,7,0.5,129.3,24.38,211.6,1.078,16.4,0.292,6.078,1.1659,7.086
ATHLETE_010,jumping_jack,95.3,175.5,30,male,186.6,76,39,37,0.513,98.9,24.44,203.9,0.824,10.9,0.093,32.921,1.0704,35.238
ATHLETE_010,jumping_jack,95.3,175.5,30,male,202.6,84,46,38,0.548,97.7,24.87,177.9,0.814,18.7,0.683,35.749,1.0032,35.865
ATHLETE_010,jumping_jack,95.3,175.5,30,male,148.3,42,25,17,0.595,112.4,16.99,210.5,0.937,6.2,1.2,26.167,1.1,28.784
ATHLETE_010,squat,95.3,175.5,30,male,33.6,12,6,6,0.5,95.3,21.42,225.2,0.866,8.8,0.05,4.819,1.104,5.32
ATHLETE_011,jumping_jack,73.8,158.2,34,female,31.3,9,4,5,0.444,95.3,17.26,119.2,0.794,10.1,0.297,4.041,0.8408,3.398
ATHLETE_011,pushup,73.8,158.2,34,female,187.2,47,20,27,0.426,91.2,15.06,129.2,0.829,95.0,0.05,24.186,0.8162,19.741
ATHLETE_011,squat,73.8,158.2,34,female,106.2,33,14,19,0.424,82.8,18.64,203.5,0.752,12.0,0.185,11.148,0.9672,10.783
ATHLETE_011,squat,73.8,158.2,34,female,212.5,69,29,40,0.42,88.8,19.48,180.2,0.807,21.0,0.268,22.306,0.9411,20.991
ATHLETE_011,squat,73.8,158.2,34,female,167.7,44,18,26,0.409,114.5,15.74,215.4,1.041,28.4,0.12,17.599,1.0728,18.88
ATHLETE_011,pushup,73.8,158.2,34,female,189.0,54,24,30,0.444,129.9,17.15,215.0,1.181,95.0,0.05,24.409,1.1264,27.494
ATHLETE_011,jumping_jack,73.8,158.2,34,female,171.6,56,26,30,0.464,96.9,19.58,152.6,0.807,13.8,0.702,22.167,0.9048,20.056
ATHLETE_011,jumping_jack,73.8,158.2,34,female,47.7,16,7,9,0.438,105.8,20.12,207.6,0.882,27.2,0.323,6.163,1.0783,6.646
ATHLETE_011,squat,73.8,158.2,34,female,146.6,41,18,23,0.439,92.4,16.78,201.6,0.84,11.6,0.344,15.384,1.0059,15.474
ATHLETE_011,pushup,73.8,158.2,34,female,163.5,43,20,23,0.465,98.6,15.78,166.7,0.896,79.7,1.2,21.119,0.9266,19.569
ATHLETE_011,squat,73.8,158.2,34,female,150.7,42,17,25,0.405,105.8,16.72,165.7,0.962,23.5,0.231,15.818,0.9396,14.863
ATHLETE_011,squat,73.8,158.2,34,female,113.8,34,14,20,0.412,121.1,17.92,132.4,1.101,21.5,0.29,11.945,0.9302,11.111
ATHLETE_011,pushup,73.8,158.2,34,female,35.3,8,3,5,0.375,114.9,13.61,167.9,1.044,76.5,0.439,4.556,0.9264,4.22
ATHLETE_011,squat,73.8,158.2,34,female,135.6,43,21,22,0.488,115.0,19.03,213.3,1.046,22.9,0.123,14.232,1.1091,15.786
ATHLETE_011,pushup,73.8,158.2,34,female,79.8,20,9,11,0.45,124.5,15.03,237.0,1.132,94.3,0.285,10.312,1.1215,11.565
ATHLETE_011,jumping_jack,73.8,158.2,34,female,47.8,15,7,8,0.467,112.5,18.84,80.0,0.937,25.5,0.362,6.172,0.8819,5.443
ATHLETE_011,jumping_jack,73.8,158.2,34,female,85.7,29,12,17,0.414,124.5,20.3,109.7,1.038,30.7,0.17,11.075,0.9184,10.171
ATHLETE_011,squat,73.8,158.2,34,female,153.6,43,18,25,0.419,99.8,16.8,154.6,0.908,19.7,0.266,16.118,0.8996,14.5
ATHLETE_011,squat,73.8,158.2,34,female,34.5,11,5,6,0.455,100.2,19.14,106.4,0.911,19.0,0.687,3.619,0.8458,3.061
ATHLETE_011,pushup,73.8,158.2,34,female,172.8,48,23,25,0.479,91.5,16.66,188.4,0.832,72.4,0.571,22.325,0.9722,21.704
ATHLETE_011,jumping_jack,73.8,158.2,34,female,130.0,41,19,22,0.463,105.7,18.92,115.5,0.881,28.4,0.076,16.792,0.8798,14.773
ATHLETE_011,squat,73.8,158.2,34,female,135.2,36,15,21,0.417,119.7,15.98,149.9,1.088,28.1,1.2,14.188,0.9305,13.203
ATHLETE_011,jumping_jack,73.8,158.2,34,female,139.8,36,17,19,0.472,149.5,15.46,175.6,1.246,13.3,0.333,18.053,0.9985,18.025
ATHLETE_011,pushup,73.8,158.2,34,female,234.9,70,29,41,0.414,121.2,17.88,202.5,1.102,88.7,0.264,30.35,1.0682,32.421
ATHLETE_011,pushup,73.8,158.2,34,female,89.5,21,10,11,0.476,87.6,14.08,219.4,0.796,77.3,0.494,11.557,1.0375,11.99
ATHLETE_011,squat,73.8,158.2,34,female,87.6,24,11,13,0.458,93.7,16.44,212.8,0.852,5.4,0.592,9.193,1.0406,9.566
ATHLETE_011,pushup,73.8,158.2,34,female,94.6,27,11,16,0.407,70.4,17.12,152.3,0.64,77.6,0.752,12.226,0.8192,10.015
ATHLETE_011,jumping_jack,73.8,158.2,34,female,20.0,6,2,4,0.333,73.2,17.96,143.6,0.61,1.8,0.459,2.589,0.773,2.001
ATHLETE_011,pushup,73.8,158.2,34,female,230.0,58,26,32,0.448,128.4,15.13,239.6,1.168,71.5,0.05,29.711,1.144,33.99
ATHLETE_011,pushup,73.8,158.2,34,female,168.6,40,18,22,0.45,88.1,14.23,200.4,0.801,84.0,0.05,21.784,0.9521,20.74
ATHLETE_011,pushup,73.8,158.2,34,female,75.9,20,9,11,0.45,119.0,15.8,235.6,1.082,82.8,0.739,9.809,1.1317,11.101
ATHLETE_011,jumping_jack,73.8,158.2,34,female,53.3,15,7,8,0.467,123.1,16.88,228.4,1.026,38.2,0.617,6.887,1.1068,7.623
ATHLETE_011,squat,73.8,158.2,34,female,87.5,22,10,12,0.455,88.3,15.08,119.7,0.803,30.2,0.222,9.187,0.8355,7.676
ATHLETE_011,squat,73.8,158.2,34,female,147.7,50,23,27,0.46,127.3,20.31,173.4,1.157,15.3,0.05,15.506,1.0567,16.385
ATHLETE_011,jumping_jack,73.8,158.2,34,female,154.3,36,15,21,0.417,110.0,14.0,167.1,0.917,32.9,0.826,19.93,0.9018,17.973
ATHLETE_011,jumping_jack,73.8,158.2,34,female,63.3,18,7,11,0.389,114.5,17.06,115.6,0.954,19.5,0.206,8.179,0.8811,7.206
ATHLETE_011,pushup,73.8,158.2,34,female,111.1,38,17,21,0.447,82.3,20.52,194.0,0.748,93.8,0.072,14.353,1.0141,14.555
ATHLETE_011,pushup,73.8,158.2,34,female,153.0,49,22,27,0.449,116.0,19.22,136.4,1.054,84.1,0.062,19.759,0.9015,17.812
ATHLETE_011,jumping_jack,73.8,158.2,34,female,183.3,48,22,26,0.458,132.5,15.71,164.6,1.105,13.4,0.225,23.679,0.9553,22.621
ATHLETE_011,jumping_jack,73.8,158.2,34,female,33.6,8,3,5,0.375,132.2,14.26,182.5,1.102,24.4,0.05,4.347,0.988,4.295
ATHLETE_012,pushup,57.2,152.2,58,female,37.0,11,6,5,0.545,105.4,17.85,178.7,0.958,79.3,1.2,3.671,0.968,3.554
ATHLETE_012,jumping_jack,57.2,152.2,58,female,180.3,53,39,14,0.736,109.3,17.63,198.2,0.911,12.3,0.05,17.903,1.0692,19.141
ATHLETE_012,jumping_jack,57.2,152.2,58,female,188.5,65,45,20,0.692,107.7,20.69,217.8,0.897,20.4,1.155,18.715,1.1331,21.206
ATHLETE_012,jumping_jack,57.2,152.2,58,female,106.5,34,21,13,0.618,122.9,19.16,197.0,1.024,24.1,0.226,10.572,1.1233,11.876
ATHLETE_012,jumping_jack,57.2,152.2,58,female,192.0,67,47,20,0.701,131.8,20.94,230.6,1.099,29.6,1.141,19.058,1.1969,22.809
ATHLETE_012,pushup,57.2,152.2,58,female,69.4,23,15,8,0.652,94.6,19.88,253.5,0.86,80.6,0.302,6.892,1.1891,8.196
ATHLETE_012,jumping_jack,57.2,152.2,58,female,134.8,40,25,15,0.625,104.1,17.8,288.5,0.867,28.3,0.294,13.384,1.1665,15.612
ATHLETE_012,squat,57.2,152.2,58,female,49.7,19,12,7,0.632,94.9,22.92,174.7,0.863,18.4,0.19,4.013,1.0503,4.215
ATHLETE_012,squat,57.2,152.2,58,female,226.5,76,49,27,0.645,86.2,20.13,235.8,0.784,11.5,0.05,18.271,1.102,20.134
ATHLETE_012,jumping_jack,57.2,152.2,58,female,25.5,8,5,3,0.625,84.8,18.79,231.0,0.707,24.9,0.557,2.536,1.105,2.802
ATHLETE_012,squat,57.2,152.2,58,female,132.9,40,27,13,0.675,114.2,18.06,206.6,1.038,21.3,0.071,10.72,1.1031,11.825
ATHLETE_012,squat,57.2,152.2,58,female,21.4,7,4,3,0.571,115.1,19.61,220.1,1.046,19.1,0.05,1.728,1.1136,1.924
ATHLETE_012,squat,57.2,152.2,58,female,177.2,60,37,23,0.617,116.9,20.32,170.2,1.063,19.7,0.05,14.291,0.9943,14.209
ATHLETE_012,squat,57.2,152.2,58,female,215.9,80,58,22,0.725,130.2,22.23,200.4,1.184,21.2,0.07,17.419,1.2031,20.956
ATHLETE_012,squat,57.2,152.2,58,female,59.9,24,16,8,0.667,137.7,24.06,167.9,1.252,14.5,0.623,4.828,1.1042,5.332
ATHLETE_012,jumping_jack,57.2,152.2,58,female,39.3,12,8,4,0.667,101.5,18.31,183.6,0.846,29.9,0.05,3.903,0.9895,3.862
ATHLETE_012,jumping_jack,57.2,152.2,58,female,210.0,69,45,24,0.652,98.4,19.72,173.4,0.82,34.2,0.38,20.845,0.9827,20.485
ATHLETE_012,jumping_jack,57.2,152.2,58,female,165.9,63,47,16,0.746,125.7,22.79,203.0,1.047,17.8,0.087,16.467,1.1677,19.228
ATHLETE_012,pushup,57.2,152.2,58,female,25.4,8,5,3,0.625,116.0,18.89,207.3,1.055,85.1,0.399,2.523,1.1031,2.784
ATHLETE_012,jumping_jack,57.2,152.2,58,female,156.5,63,39,24,0.619,86.3,24.16,167.0,0.719,16.4,0.05,15.535,0.9381,14.574
ATHLETE_012,pushup,57.2,152.2,58,female,167.8,65,45,20,0.692,104.9,23.25,164.6,0.953,79.5,0.363,16.657,0.984,16.391
ATHLETE_012,pushup,57.2,152.2,58,female,71.1,24,15,9,0.625,114.3,20.26,193.6,1.039,83.1,0.487,7.058,1.1032,7.786
ATHLETE_012,jumping_jack,57.2,152.2,58,female,188.3,58,40,18,0.69,110.6,18.48,217.8,0.921,21.2,0.109,18.698,1.1128,20.809
ATHLETE_012,jumping_jack,57.2,152.2,58,female,74.7,24,17,7,0.708,107.2,19.28,240.9,0.893,15.5,0.41,7.414,1.1781,8.734
ATHLETE_012,jumping_jack,57.2,152.2,58,female,207.7,69,42,27,0.609,93.5,19.93,240.9,0.779,13.6,0.05,20.623,1.0947,22.576
ATHLETE_012,jumping_jack,57.2,152.2,58,female,209.5,64,47,17,0.734,135.5,18.33,171.8,1.129,25.9,1.02,20.8,1.0698,22.252
ATHLETE_012,squat,57.2,152.2,58,female,208.9,64,45,19,0.703,118.5,18.38,256.1,1.077,24.4,0.065,16.848,1.2101,20.388
ATHLETE_012,jumping_jack,57.2,152.2,58,female,177.8,63,46,17,0.73,93.8,21.25,202.0,0.782,21.4,0.073,17.656,1.0832,19.125
ATHLETE_012,pushup,57.2,152.2,58,female,132.4,49,33,16,0.673,110.8,22.2,229.0,1.007,80.3,0.639,13.149,1.2034,15.823
ATHLETE_012,jumping_jack,57.2,152.2,58,female,175.2,73,46,27,0.63,99.9,24.99,200.9,0.833,7.6,0.138,17.398,1.1021,19.173
ATHLETE_012,jumping_jack,57.2,152.2,58,female,231.5,89,62,27,0.697,97.5,23.07,186.5,0.813,18.9,0.523,22.984,1.0421,23.951
ATHLETE_012,pushup,57.2,152.2,58,female,50.6,14,9,5,0.643,103.5,16.59,223.5,0.941,74.1,0.257,5.027,1.079,5.424
ATHLETE_012,squat,57.2,152.2,58,female,121.8,35,22,13,0.629,93.4,17.25,211.3,0.849,15.1,0.21,9.823,1.0009,9.832
ATHLETE_012,pushup,57.2,152.2,58,female,151.0,52,34,18,0.654,94.2,20.66,236.2,0.857,89.0,0.19,14.989,1.1731,17.584
ATHLETE_012,pushup,57.2,152.2,58,female,80.9,23,17,6,0.739,124.6,17.06,243.6,1.133,91.9,0.105,8.033,1.2202,9.802
ATHLETE_012,jumping_jack,57.2,152.2,58,female,32.0,10,6,4,0.6,101.1,18.73,234.0,0.843,22.6,0.197,3.181,1.1163,3.551
ATHLETE_012,pushup,57.2,152.2,58,female,96.7,33,23,10,0.697,94.8,20.47,227.3,0.862,95.0,0.146,9.605,1.1238,10.793
ATHLETE_012,pushup,57.2,152.2,58,female,171.0,69,50,19,0.725,116.1,24.21,255.0,1.056,85.3,0.05,16.98,1.2573,21.349
ATHLETE_012,jumping_jack,57.2,152.2,58,female,126.3,54,38,16,0.704,118.5,25.65,158.9,0.987,22.3,0.148,12.54,1.0226,12.823
ATHLETE_012,jumping_jack,57.2,152.2,58,female,91.7,38,23,15,0.605,89.9,24.87,221.4,0.749,14.6,0.089,9.103,1.1001,10.015
ATHLETE_013,squat,71.3,171.9,28,female,85.5,33,16,17,0.485,112.2,23.16,233.8,1.02,22.5,0.05,9.557,1.1642,11.127
ATHLETE_013,squat,71.3,171.9,28,female,220.1,81,46,35,0.568,91.2,22.08,256.1,0.829,18.4,0.673,24.605,1.1506,28.31
ATHLETE_013,squat,71.3,171.9,28,female,132.6,61,35,26,0.574,101.8,27.6,260.5,0.925,12.1,0.166,14.824,1.2013,17.807
ATHLETE_013,squat,71.3,171.9,28,female,139.8,50,27,23,0.54,96.0,21.46,221.7,0.873,31.6,0.471,15.63,1.104,17.255
ATHLETE_013,pushup,71.3,171.9,28,female,54.3,23,11,12,0.478,83.6,25.43,190.3,0.76,81.9,0.069,7.468,1.0092,7.537
ATHLETE_013,jumping_jack,71.3,171.9,28,female,228.5,82,46,36,0.561,137.7,21.53,233.3,1.147,29.6,0.075,31.444,1.189,37.387
ATHLETE_013,squat,71.3,171.9,28,female,119.1,50,28,22,0.56,113.4,25.2,284.4,1.031,35.1,0.913,13.311,1.2548,16.703
ATHLETE_013,squat,71.3,171.9,28,female,52.7,23,13,10,0.565,88.5,26.2,242.2,0.805,15.1,0.125,5.889,1.155,6.801
ATHLETE_013,pushup,71.3,171.9,28,female,135.7,63,35,28,0.556,102.4,27.85,204.6,0.931,66.6,0.255,18.678,1.1204,20.927
ATHLETE_013,pushup,71.3,171.9,28,female,95.4,43,20,23,0.465,86.2,27.03,293.2,0.784,86.1,0.096,13.133,1.1392,14.962
ATHLETE_013,squat,71.3,171.9,28,female,64.5,27,13,14,0.481,79.1,25.13,261.9,0.719,17.5,0.099,7.208,1.1428,8.238
ATHLETE_013,pushup,71.3,171.9,28,female,95.4,33,17,16,0.515,131.7,20.75,275.0,1.197,82.3,0.116,13.131,1.2045,15.815
ATHLETE_013,squat,71.3,171.9,28,female,137.6,50,24,26,0.48,100.4,21.8,274.0,0.913,30.6,0.145,15.384,1.139,17.523
ATHLETE_013,squat,71.3,171.9,28,female,130.4,56,30,26,0.536,102.1,25.76,241.0,0.928,7.9,0.721,14.584,1.2036,17.553
ATHLETE_013,squat,71.3,171.9,28,female,222.2,90,46,44,0.511,103.4,24.3,271.9,0.94,2.4,0.841,24.845,1.1865,29.479
ATHLETE_013,pushup,71.3,171.9,28,female,85.8,35,17,18,0.486,118.8,24.47,276.1,1.08,88.7,0.145,11.811,1.2652,14.942
ATHLETE_013,pushup,71.3,171.9,28,female,183.9,75,35,40,0.467,101.9,24.47,231.5,0.926,76.8,0.338,25.3,1.2124,30.674
ATHLETE_013,jumping_jack,71.3,171.9,28,female,184.9,79,39,40,0.494,132.2,25.64,223.5,1.101,8.0,1.197,25.437,1.205,30.653
ATHLETE_013,pushup,71.3,171.9,28,female,107.1,47,26,21,0.553,141.9,26.34,277.0,1.29,94.1,0.25,14.733,1.336,19.684
ATHLETE_013,squat,71.3,171.9,28,female,24.9,9,4,5,0.444,87.9,21.72,242.2,0.799,25.2,0.977,2.779,1.1198,3.112
ATHLETE_013,jumping_jack,71.3,171.9,28,female,180.9,84,49,35,0.583,80.5,27.86,283.3,0.671,15.4,0.797,24.889,1.1477,28.564
ATHLETE_013,squat,71.3,171.9,28,female,43.8,21,11,10,0.524,87.6,28.77,232.9,0.797,36.9,0.081,4.896,1.1967,5.859
ATHLETE_013,pushup,71.3,171.9,28,female,39.4,18,10,8,0.556,99.9,27.42,208.3,0.908,89.1,0.268,5.42,1.1126,6.03
ATHLETE_013,jumping_jack,71.3,171.9,28,female,50.9,19,10,9,0.526,126.3,22.39,270.7,1.052,23.3,0.47,7.007,1.2179,8.534
ATHLETE_013,jumping_jack,71.3,171.9,28,female,229.7,105,61,44,0.581,83.6,27.43,259.9,0.697,17.1,0.266,31.606,1.1318,35.771
ATHLETE_013,jumping_jack,71.3,171.9,28,female,152.1,55,28,27,0.509,120.3,21.69,256.1,1.002,22.8,0.503,20.933,1.192,24.952
ATHLETE_013,squat,71.3,171.9,28,female,60.4,23,12,11,0.522,78.3,22.84,229.9,0.712,23.3,0.587,6.757,1.0665,7.206
ATHLETE_013,pushup,71.3,171.9,28,female,104.8,44,25,19,0.568,116.9,25.19,274.7,1.063,83.0,0.119,14.424,1.2717,18.343
ATHLETE_013,squat,71.3,171.9,28,female,182.2,62,32,30,0.516,114.3,20.42,245.0,1.04,20.2,0.472,20.367,1.1831,24.097
ATHLETE_013,jumping_jack,71.3,171.9,28,female,38.8,19,10,9,0.526,89.4,29.39,273.8,0.745,0.0,0.05,5.337,1.1556,6.168
ATHLETE_013,pushup,71.3,171.9,28,female,120.5,57,27,30,0.474,116.3,28.38,234.4,1.058,86.3,0.22,16.581,1.2414,20.584
ATHLETE_013,jumping_jack,71.3,171.9,28,female,28.0,9,5,4,0.556,135.2,19.27,245.7,1.127,15.8,0.05,3.856,1.1764,4.536
ATHLETE_013,jumping_jack,71.3,171.9,28,female,209.4,82,45,37,0.549,135.8,23.5,198.9,1.132,17.7,0.181,28.811,1.1512,33.168
ATHLETE_013,pushup,71.3,171.9,28,female,232.6,116,66,50,0.569,130.9,29.93,281.2,1.19,91.9,0.213,32.004,1.2992,41.58
ATHLETE_013,jumping_jack,71.3,171.9,28,female,64.3,24,11,13,0.458,110.9,22.39,223.0,0.924,10.1,0.05,8.851,1.1196,9.909
ATHLETE_013,jumping_jack,71.3,171.9,28,female,95.5,45,24,21,0.533,97.1,28.27,254.3,0.809,31.0,0.05,13.144,1.1456,15.058
ATHLETE_013,pushup,71.3,171.9,28,female,106.7,51,26,25,0.51,96.9,28.68,267.5,0.881,74.0,0.445,14.682,1.2117,17.79
ATHLETE_013,pushup,71.3,171.9,28,female,48.9,19,9,10,0.474,107.6,23.32,263.5,0.978,75.5,0.071,6.726,1.2121,8.153
ATHLETE_013,pushup,71.3,171.9,28,female,102.1,38,21,17,0.553,77.8,22.34,241.7,0.707,94.4,0.081,14.044,1.1006,15.456
ATHLETE_013,jumping_jack,71.3,171.9,28,female,64.8,30,15,15,0.5,107.5,27.79,254.8,0.895,19.5,0.594,8.914,1.191,10.616
ATHLETE_014,pushup,98.9,154.3,29,male,118.0,52,46,6,0.885,101.9,26.45,236.6,0.926,75.0,0.346,19.81,1.2819,25.394
ATHLETE_014,pushup,98.9,154.3,29,male,224.5,88,78,10,0.886,102.3,23.52,270.4,0.93,73.0,0.127,37.698,1.2325,46.462
ATHLETE_014,jumping_jack,98.9,154.3,29,male,161.4,78,71,7,0.91,135.8,28.99,250.6,1.132,28.4,0.07,27.108,1.3749,37.27
ATHLETE_014,jumping_jack,98.9,154.3,29,male,139.4,66,52,14,0.788,108.6,28.41,357.8,0.905,17.0,0.121,23.405,1.2547,29.366
ATHLETE_014,pushup,98.9,154.3,29,male,83.6,35,30,5,0.857,108.2,25.11,304.8,0.983,93.8,0.05,14.046,1.2641,17.756
ATHLETE_014,jumping_jack,98.9,154.3,29,male,110.4,49,36,13,0.735,133.3,26.64,312.4,1.111,19.1,1.2,18.534,1.3034,24.157
ATHLETE_014,jumping_jack,98.9,154.3,29,male,133.2,67,55,12,0.821,124.0,30.18,192.4,1.033,16.4,0.978,22.368,1.2387,27.707
ATHLETE_014,squat,98.9,154.3,29,male,104.9,55,47,8,0.855,91.9,31.45,266.6,0.835,2.4,0.736,14.318,1.3039,18.67
ATHLETE_014,jumping_jack,98.9,154.3,29,male,68.6,26,19,7,0.731,104.2,22.75,300.4,0.868,20.6,0.64,11.514,1.1336,13.052
ATHLETE_014,jumping_jack,98.9,154.3,29,male,87.1,34,26,8,0.765,131.8,23.43,242.9,1.098,7.7,0.064,14.624,1.281,18.734
ATHLETE_014,jumping_jack,98.9,154.3,29,male,226.8,94,86,8,0.915,90.1,24.87,265.7,0.751,19.2,0.433,38.086,1.23,46.845
ATHLETE_014,jumping_jack,98.9,154.3,29,male,134.7,51,46,5,0.902,137.0,22.71,290.7,1.142,25.4,0.214,22.629,1.3174,29.811
ATHLETE_014,jumping_jack,98.9,154.3,29,male,192.4,69,60,9,0.87,111.1,21.52,300.6,0.926,6.3,0.173,32.307,1.2939,41.803
ATHLETE_014,squat,98.9,154.3,29,male,220.0,109,90,19,0.826,120.6,29.73,272.0,1.096,18.4,0.137,30.013,1.3101,39.321
ATHLETE_014,pushup,98.9,154.3,29,male,81.4,34,31,3,0.912,106.3,25.07,245.9,0.967,89.0,0.105,13.667,1.2106,16.546
ATHLETE_014,pushup,98.9,154.3,29,male,211.3,93,81,12,0.871,80.4,26.4,245.2,0.731,94.1,0.343,35.491,1.1904,42.25
ATHLETE_014,jumping_jack,98.9,154.3,29,male,228.6,85,65,20,0.765,114.8,22.31,287.4,0.957,34.9,0.462,38.398,1.215,46.655
ATHLETE_014,jumping_jack,98.9,154.3,29,male,210.8,111,87,24,0.784,112.6,31.6,262.7,0.939,17.5,0.05,35.399,1.2782,45.245
ATHLETE_014,jumping_jack,98.9,154.3,29,male,154.5,65,57,8,0.877,106.9,25.24,228.3,0.891,13.2,0.533,25.946,1.1734,30.446
